SRR3405783_2	SRR3405784_2	SRR3405785_2	SRR3405786_2	SRR3405787_2	SRR3405788_2	SRR3405789_2	SRR3405790_2	SRR3405791_2	SRR3405792_2	SRR3405793_2	SRR3405794_2	SRR3405795_2	SRR3405796_2	SRR3405797_2	SRR3405798_2	SRR3405799_2	SRR3405800_2	SRR3405801_2	SRR3405802_2	SRR3405803_2	SRR3405804_2	SRR3405805_2	SRR3405806_2	SRR3405807_2	SRR3405808_2	SRR3405809_2	SRR3405810_2	SRR3405811_2	SRR3405812_2	SRR3405813_2	SRR3405814_2	SRR3405815_2	SRR3405816_2	SRR3405817_2	SRR3405818_2	SRR3405819_2	SRR3405820_2	SRR3405821_2	SRR3405822_2	SRR3405823_2	SRR3405824_2	SRR3405825_2	SRR3405826_2	SRR3405827_2	SRR3405828_2	SRR3405829_2	SRR3405830_2	SRR3405831_2	SRR3405832_2
YMR001C	185.953305813666	276.928991212559	231.595678989002	292.105131488673	250.454773376789	247.68178958037	379.445594220027	735.721518505104	1204.36539693874	1822.96955764524	2351.33837932415	2508.96876162279	2545.83153959379	2415.32737163689	1795.0369264158	1623.70359603867	1139.62592729153	908.442503156477	736.219591678926	587.785062787938	631.029974642965	796.270990849091	1025.68288369028	1197.4233600811	1535.81521621696	1504.67545647009	1765.25132090051	1525.27578442312	1459.46835472284	1128.19389415767	1122.60120046753	1012.75162172247	972.626339597568	925.051567020123	970.881643713831	847.075370458804	913.308077726374	1170.20306458673	1195.97137823828	1258.83457290741	1307.42743686279	1267.06884027297	1245.55360560737	1142.55797658988	1195.41943443139	1098.42211234475	1004.91818883533	1014.29613067779	1052.96017628697	1049.81888734419
YJL118W	86.4623651235517	131.079722507278	94.2084117921365	98.0713979366304	253.750230921221	329.235549564151	375.743685983734	373.192074604038	372.695052671589	345.172444086823	311.221409897653	234.953596406147	185.306886980511	156.97534910985	172.141033960152	126.068660871104	132.106307052137	123.54074940676	156.078553435932	200.826563119212	206.072394426552	303.890861241924	265.14251415123	278.268318973096	256.571483179774	266.269780276845	132.449500118008	143.243291058867	156.896933990361	196.50918238402	177.063600073741	177.16048013293	202.38487470414	200.771841117958	234.282278033195	256.412004030773	248.290037523973	258.694742764722	251.516916524353	203.420369390111	192.00675454306	218.428229586867	204.892138642376	198.056652736399	180.834358081258	160.903493171584	177.178161684349	199.831476491744	156.439797619778	198.878733316756
YHR152W	1045.8392932068	877.864902143811	661.421557790625	344.83168951912	385.568532698478	391.659415230748	318.364108321193	224.98150783272	198.355600825213	226.878051484178	343.556101835071	532.375014079008	899.92626651561	1014.06075524963	1112.69475565809	835.394740712134	913.038527221097	759.82205274233	616.95201782694	546.150287507126	510.376189305139	394.929895622415	360.500786784567	373.923053620098	525.188575898505	653.114555396034	670.038647655804	899.249549425107	757.518009422214	931.684711773646	823.300800342879	783.485118021031	695.575200439473	632.337480904222	619.45822666404	614.701991805916	686.228746925555	533.883445638604	629.636307809287	624.856291624331	681.920896289527	724.70043968863	762.38935308791	751.420968924529	664.218507567699	617.571788820416	634.206958234234	566.189183393274	507.140003272907	530.614981103312
YPL163C	658.535274091709	501.241474094731	417.068489704771	1116.74849908486	5528.67927370781	10751.0006062569	11265.8322400985	8384.02652174729	6782.33836902355	5203.1876865671	4355.07882032105	3180.26475135464	2409.93982247475	1693.24076573158	1467.34676538322	2103.67584706601	3371.21917743174	5687.51886178641	8313.39162923844	9725.39368471209	10272.6554755329	10443.8441553395	9463.7271059768	7840.20988706698	7011.7493126266	5932.03854833744	4877.25806316899	4172.62401547402	3471.34466453675	3627.32831953561	4236.94320176455	4598.59342548257	5791.54774942188	5748.26668471835	6030.78321632058	5931.81698610476	5463.62851415819	5522.87232707773	4784.72952945154	3965.32890465835	3484.82362240265	3642.938608703	3091.48882677147	3428.66918933113	3786.21937232634	4326.72283372376	4558.47608805323	4413.70204327029	4310.69002781971	5025.76340012753
YDR225W	2499.11767685882	1739.11406481487	1565.23350842144	1825.39343901406	3069.16945971381	8901.44187674819	22720.461800248	30294.6663532855	23682.5913541314	13967.5662668586	9363.92469325177	6781.02185183297	4518.63716714015	3334.15641509321	2759.44151426484	2802.36963020707	2201.49307891314	4072.20034134765	8481.24969614123	13363.5383129266	14336.4458029291	16507.5567410486	15415.4788052136	11605.5280781717	12538.2749690999	12006.0039135206	9331.56814276787	8211.73113619564	5976.79257919533	7243.09727540157	6421.02720267415	7534.53100800636	8838.12782931285	9925.07152891063	10928.8711816417	12998.0281507564	15468.8436443328	12077.9193157234	12382.5660480832	10610.6983710573	9867.56362265106	9182.31553275977	8267.15954754702	8314.3983766828	8041.91255890211	8385.58320482661	7925.76976601322	8822.86246207486	9205.02083906705	10037.670495065
YCL014W	243.989687882899	348.007432290449	282.62523537641	269.959977115886	303.182094087692	434.953386580163	527.521923671745	778.372041316994	1094.06900903593	1333.90169569102	1419.69506787728	1313.68895768358	1211.62195333411	1024.52577852362	749.746792489095	525.539236884361	511.702910860175	417.99501678979	425.534923990419	484.922676800049	602.20119407552	682.151637893263	845.432490298001	930.45969156629	945.580348808088	911.848398495232	874.834513384488	786.953882977724	732.18569195502	627.673447261898	552.762000230208	552.323849826192	617.961583441283	560.097145548695	606.552846941872	620.425474038746	708.687142279482	713.580800512086	762.146898058694	740.705560290448	705.674309222689	674.721099020449	693.774311309998	618.056187684943	622.487501856639	652.914752638452	606.040173556209	626.74417626956	647.248173668642	678.958954314991
YGR108W	17.766239408949	18.4619327475039	19.6267524566951	59.0537449941	124.128900840251	149.011808365426	185.095411814647	467.023224790196	1078.94773004926	1776.18147698897	2370.53710266199	2380.30369692418	2182.82009945761	2197.6548875379	1490.16063735385	1133.09904831137	957.352668194282	711.520406357732	569.833963959489	464.105289159643	450.583162943031	585.983643829363	795.42754245369	1079.15932451754	1182.87885672553	1281.10932019991	1484.77002653296	1364.3481364434	1385.10574538366	1108.54297591926	1095.6372004563	974.856331854463	862.591844612792	925.051567020123	907.347466620084	982.149551153587	883.363550587805	1188.43323102317	1250.83245063454	1335.45928604091	1432.13285476189	1471.61391967423	1470.45846476831	1426.20695161437	1393.64171155893	1338.38223510931	1253.87622115078	1304.20315907301	1324.58092380263	1287.0062291277
YOR321W	727.231399806312	733.86182671328	870.446471454428	913.223985087333	1274.24358384682	1868.68862382588	1972.19161288507	1648.44270667955	1313.77229784233	1034.63453828582	697.216794900585	631.204701456197	585.379704512794	597.552828944829	665.750263869985	867.291630812052	1046.81706600807	1240.98076095813	1460.65966989099	1547.8339986749	1469.20007632609	1363.02103586567	1265.24147103745	1156.55270073193	1010.62664031845	994.743707449345	870.382429346908	917.818124191997	905.426056569377	937.46439360847	996.769200415123	1173.8066036615	1115.08171256893	1177.42364767774	1157.51328892672	1116.0790354018	1025.60005449601	1043.46000269529	913.225851272987	938.652735885309	887.783808376931	928.319975744184	966.328505038926	952.463400345396	1103.26346348614	1173.75842995688	1171.19307903142	1121.7812430332	1205.96173659642	1154.1487146579
YLR274W	853.963907590148	1355.10586366679	1437.65961745292	1940.33733552043	1645.53180051943	1090.40397607944	634.87726252424	423.306438908009	329.999676709212	241.002755078524	243.520648653683	418.627638041112	716.519962991309	1230.68673702122	1535.78838129509	1769.51795078116	1693.13463152264	1498.27991573763	1307.52599482177	1190.26475214557	988.720400202006	777.037392036311	655.878850795148	577.406761869174	610.712403625096	668.186429751327	848.122009159007	1011.54521587249	1183.26437717731	1127.0379577907	1171.13640048774	1097.06864167878	1120.9764176574	1044.20121104807	948.049048820766	756.644351180094	672.504171987043	816.016973821607	769.743046544329	809.120482731068	924.403653315556	953.309646078274	1003.49498600196	970.378072452206	1053.70789420425	1072.37992847882	980.385827986732	1008.99756880111	891.363022701703	966.681056203576
YJL158C	6022.75515963371	4334.86180911392	3459.21512049251	3553.77001125209	8801.06861532823	17330.6774148249	25696.7960222275	27406.1596958503	31233.4464904778	29430.5855267686	30247.0833892089	31021.3335699418	28922.1287448813	21328.763934719	19272.5368442736	16259.8194533153	12373.6787219277	14039.0592972464	16319.0434691551	21041.480695594	23378.0055749707	24756.2061518895	28039.9837772564	30732.9966535849	30954.8073932105	31693.6397901222	24061.2881811016	24591.8667341309	21026.640669302	22296.8565823844	19494.0732081187	19812.6049252404	19809.1564498038	20768.6273216272	20741.9233780744	26159.7478933717	28089.2141446091	25764.4337936718	27167.2030506238	25599.9517783142	23656.4198303516	24158.5324096457	20608.3372006576	20383.9110788653	22154.8170528111	21795.4477397856	22370.7872760531	20072.4662636669	22151.7034310951	22624.9011451087
YIL131C	220.301368670967	255.697768552929	310.102688815783	297.377787291718	380.076103457759	608.12927197782	1105.94508559252	1690.02696642114	1947.97652828349	2126.65068492368	2062.34707013347	1767.74610629387	1404.53117413946	1142.78054151971	867.964129064139	764.006462869461	539.294734484989	484.874219476157	581.613477426352	663.707300064713	768.767481798536	1020.66297699819	1169.88319840411	1268.72961681796	1299.72126925341	1263.5254667854	1186.48039601509	1052.21923679044	827.794761105396	672.754965573526	709.15320029534	669.799248417012	619.92648513744	737.414332330443	746.526580851535	760.078440519792	833.456005356855	968.803130622248	885.373306825659	855.64262999069	822.461922810735	867.234114927518	736.658712421193	750.425709363039	830.273134459623	790.56629592975	746.874096946333	799.325905966975	832.912988426181	809.371238457126
YBR138C	55.6675501480402	125.541142683027	88.320386055128	100.180460257848	86.7803820033612	82.5605965267901	119.386540620448	163.13824975548	216.145340809537	328.399358568538	451.675228000814	526.780880831243	586.329996240899	629.994401094198	472.869346300176	435.924164698877	280.098815585227	224.788431251398	191.417093836521	167.763653337391	158.024426814143	205.15838733632	250.024739221555	260.876549037278	380.641261431027	385.588785589582	441.869340729824	406.740209179498	366.91001750871	329.441864584974	324.46680013513	262.424882335944	269.191532373468	222.350123107271	251.158543823721	278.161236515526	303.188337278018	297.759385128522	330.854467374317	313.796444260978	385.992960163883	321.163540960351	324.015475062362	318.483059676621	316.460126642202	269.722618611326	278.94202890818	267.955843477565	250.99132365371	271.420566370819
YOL069W	144.498747192785	168.003588002286	130.517903837022	161.343267573166	161.47741967714	164.114356510571	218.412585941284	261.234452222827	407.385045641021	511.137711320385	681.049448931876	645.190034575611	660.452751033103	614.296866183213	521.60807278287	452.63205951312	375.416024470946	284.236611417057	284.180762388066	264.503278254572	300.032864424151	339.793579025779	375.618561714243	473.925730751054	517.961210175131	428.292429596246	565.414672772671	502.235736552075	477.228174220683	523.639174235064	388.281600161707	393.163632380566	385.120732446714	373.398097032463	348.445252498522	448.721007053853	573.936770155918	446.205026110964	454.924892639686	486.202048811341	485.95523959094	431.303199099491	457.433611852746	467.771993900038	409.485493539772	416.674941854739	409.781286767392	356.517520559134	409.15023992865	379.01070078808
YLR045C	280.706582661394	348.930528927824	258.091794805541	265.74185247345	454.773141131538	761.168426515285	1033.75787498481	1227.26879391214	1335.11998582352	1528.99916408792	1481.33307438298	1194.34744839792	873.318098128665	734.644633834097	583.82772361184	527.058136412928	532.60580754564	546.180155271992	621.369335377014	680.851031062695	781.580273161845	1041.17881573182	1146.62508312769	1091.33356347261	1186.49253958722	964.599958738758	1064.04808498164	754.237822674156	750.980637172615	559.473201610974	608.487600253416	571.271494760195	631.71589531438	724.279725902165	776.308226364229	671.936814134214	658.779597048532	848.136790876287	770.587063042733	772.632524096071	733.386624311378	742.285763257064	677.57353755688	622.037225930901	716.382264706523	696.628418413391	695.083557377062	682.757544680124	706.557767271745	731.123867971845
YMR215W	1417.74590483413	1401.26069553555	1499.48388769151	1382.49035155831	1685.07729105261	2601.6656271369	4170.199628184	5522.17644106947	7027.83678080723	7478.14775923141	6561.92154504986	5179.23503188948	4088.1550143085	2896.71844224043	1976.5109080003	1515.86172951038	1321.89918638879	1662.69128900828	2532.59539537551	3265.88075511548	3593.98797740815	4686.58691071405	5073.75784755183	4842.73833862866	4727.90174404044	4270.36440066638	3753.10684368002	3322.89066542729	3032.52355228245	2133.85853341706	2382.71880099233	2471.72028164071	2911.98431370423	3304.29170288527	3455.66360098962	3659.59453967135	3065.57096581107	3810.10478521599	3517.86076534733	4077.52937746096	3770.85430313947	3716.05653301386	3464.10662309319	3230.61253659473	3473.2368294934	3637.53503927206	3740.73072643315	3625.73019846762	3781.20148202969	3765.65470460415
YOR074C	129.101339705029	105.233016660772	197.248862189786	604.246355028916	1061.13732930692	1718.66997891745	1689.92110986773	1397.8708851597	881.481616223258	523.496826965438	300.106359544165	234.021240864853	179.60513661188	137.091804889269	206.361841916086	334.157896284854	612.036814950406	766.324197447949	728.857395762137	694.321105418251	752.7514925944	659.071319317927	624.480395171976	565.232522914101	408.346163370627	307.717434753901	346.149533921852	351.91870272487	383.253448132706	535.198537904712	579.726000241437	635.693487535806	665.119224149044	705.516002433197	699.868669548314	655.91106388229	689.971812817876	575.552397493325	547.766707464112	469.782467425592	475.068258663241	450.73960935934	436.467904642828	505.591857236636	528.592739006755	600.83038490661	609.674597385632	599.494429475231	576.764308806984	555.882361155851
YNL166C	485.610543844606	434.778516203717	532.866329199272	673.845411629106	848.031074767023	1176.99191877826	1208.67303914965	1234.73263540422	1143.88028099204	1166.17084050817	943.768820923401	805.555187678219	679.458585595207	592.320317307834	499.83119499273	640.975601055492	617.889626022336	670.649782493841	823.09350349704	913.515951749587	911.843652022152	1066.82361414886	1041.96356438378	1030.46236869725	1007.01295745677	923.152304261702	764.645433454381	705.605841141824	700.316002238228	691.249947444963	737.914800307318	757.905797360126	785.960678462681	874.389513653909	916.281960273892	958.110925775702	930.775718557207	906.299702840168	952.050610199565	800.910692038194	788.811254488756	770.052063628276	749.047539408871	728.529999010271	770.284813749975	688.257716456488	732.336401628643	741.041725323549	722.889394495788	771.877706766262
YJL044C	1577.64205951467	1340.33631746878	1266.90687107967	1364.56332182795	1284.12995648012	949.446860058086	682.076592536975	566.185690327841	579.056036489749	656.798717137075	718.436436484516	910.911363844468	965.496395754868	1174.17561134168	1141.73059271161	1569.02321301024	1382.93564471034	1361.73487691963	1183.84110341971	1094.74967944253	1025.02330906471	1023.22745683989	901.251966961418	851.327138358316	837.169862957479	857.840848722099	960.537131107905	1054.87189032857	1086.83813649573	1135.12951235946	1153.16040048025	1181.3856616351	1161.25690242861	1077.97591329221	1080.08101059371	944.37456841691	860.905155233878	996.582431858728	1013.66381458305	986.087082110806	1011.49950073715	1063.44930421741	1153.11389654546	1166.44420606563	1190.20305871751	1179.33889792814	1106.68205605917	1116.48268115652	1099.37637997635	1059.59980865485
YOR229W	213.194872907388	178.157651013413	186.454148338604	178.215766142909	143.901646106839	96.656308128925	86.9948435528842	100.228728607942	107.627926905161	177.441588903968	186.9349377632	247.074218442972	265.131392141347	291.974149344321	314.209236686301	308.336604299206	261.704266502018	220.144042175956	191.417093836521	176.335518836381	134.534309314744	147.45759089798	155.829372352039	148.699632951248	198.752557392783	216.030199092534	201.456802700499	254.654739660207	226.356514142344	228.875400659035	242.676000101067	249.161530882142	211.226932336846	191.389979383474	186.631645212884	200.321878149042	148.474947062075	157.994775782481	178.087481163217	198.859374560736	207.842363165168	232.311379772473	223.951872469574	219.952363089167	219.087779983063	215.778094889061	213.522399978575	175.609479341229	165.03539089559	180.131967471324
YNL289W	4.7376638423864	5.53857982425117	96.171087037806	1126.23927953034	2729.73733263737	3078.90614852347	2289.63024414719	1903.27958048059	1413.39484175455	1074.36026714492	721.467813853649	523.051458666066	342.105022117866	261.62558184975	241.619644052502	496.680145841578	734.109731593519	1036.62764163868	1448.88015642413	1607.83705716784	1490.55472859827	1707.94357457486	1567.59696963096	1276.55591328908	1021.46768890351	953.296052972289	769.097517491961	650.784334687196	667.629140990236	870.420084324511	971.602800404642	1014.64638621587	1160.27445158053	1153.03080716808	1175.38227623433	1180.1820364095	1141.63509715797	1036.51517738617	929.262164742661	871.150012410564	748.232507394604	815.403687567922	807.179727581825	927.58191130816	818.101591127231	885.434251441319	933.138318204238	994.615757992997	948.953497649643	968.311209755353
YBL023C	431.127409657162	684.01460829502	814.510226952847	1174.74771291835	1233.5996074655	1046.10316818701	645.057510174046	423.306438908009	331.778650707644	290.439217658734	283.939013575456	497.877859051122	787.791842599198	1082.08340653057	1189.43232501382	1116.39115349712	1301.83240557074	1254.91392818446	1043.95938100072	912.291399535445	771.970679639363	596.241563196179	579.12707038295	500.013385654782	492.665430143322	555.147372086629	696.751151881284	828.512121741716	881.728082164583	818.402947811094	945.537600393786	888.644547404748	903.854780232083	863.131279572529	740.570251748996	646.753492309763	550.230686171217	583.365325966085	633.856390301306	656.783255429954	688.848975061699	694.157509280297	732.846765655753	764.359343223891	817.232195174917	831.489727719054	780.492517368492	800.082843377928	710.855563909651	701.781104039864
YIL106W	731.969063648698	592.628041194876	403.329762985085	394.39465406774	363.598815735602	315.139837962016	303.556475376022	399.848651361469	700.915755382369	963.128226339448	1390.39175330899	1701.54886286198	1554.67726718008	1572.8929980807	1435.19994578825	1060.19187094013	841.132562623098	709.662650727555	583.08591660971	514.311929939446	555.22095907672	534.694046995283	670.996625724824	773.064173647133	932.330178315236	1027.39943521915	1084.08246315075	1102.61965401486	1017.37855634375	1086.58018494693	976.096800406513	869.696902470745	735.855685210685	681.123161923539	720.7158214072	771.525404985452	812.245298633702	877.652298440047	950.362577202757	895.779384489187	971.91047918188	883.893895150245	941.550851063569	929.572430431139	965.029507068253	863.112379556244	838.643298639252	878.047396706146	848.385056322643	843.604463044436
YML052W	542.462509953242	912.019477726693	1153.07170683084	1028.16788159371	993.031206722006	1241.42945753088	1991.62663112561	3206.25305238384	5324.46917730819	7529.34980976091	9345.73642903698	10637.2443706259	11071.8489241535	10295.4898969514	8751.19388909471	7539.81725980915	5054.32041854536	4179.9501678979	3812.14504571348	3507.11754130136	3343.07081321002	4441.67908583132	5326.10839830103	6435.82446474964	7706.78098302439	9005.44492728763	7575.22098994252	8418.63811216956	7019.50345300627	6468.61990953514	6128.01840255212	5457.86912323961	5130.35832866515	4981.76858101101	5007.28733220099	5566.65881965022	5351.33653738855	6607.1331784641	6855.10200003623	7751.86681200521	7421.95181607425	7869.89506854715	7271.28845507594	7079.2812608744	7158.60627135135	7156.95017315226	7141.6428248153	6248.51832742176	6995.09380785579	6756.98647211437
